,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k,driving,transit,walking,days,lockdown_measures
94,ESP,Spain,2020/4/21,194515,3352,21282,430,4160.323,71.693,455.183,9.197,,,,,,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,21.85,9.54,11.76,50,3
95,ESP,Spain,2020/4/22,197142,2627,21717,435,4216.51,56.187,464.487,9.304,,,,,,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,23.46,10.26,13.93,51,3
96,ESP,Spain,2020/4/23,200194,3052,22157,440,4281.787,65.277,473.898,9.411,1035522,,22.148,,tests performed,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,25.06,10.37,17.73,52,3
97,ESP,Spain,2020/4/24,202961,2767,22524,367,4340.968,59.181,481.748,7.849,,,,,,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,24.36,10.1,16.94,53,3
98,ESP,Spain,2020/4/25,205905,2944,22902,378,4403.934,62.967,489.832,8.085,,,,,,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,20.08,9.84,19.26,54,3
99,ESP,Spain,2020/4/26,207634,1729,23190,288,4440.915,36.98,495.992,6.16,,,,,,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,20.09,11.18,19.5,55,3
100,ESP,Spain,2020/4/27,209465,1831,23190,0,4480.076,39.162,495.992,0,,,,,,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,26.01,11.52,18.56,56,3
101,ESP,Spain,2020/4/28,210773,1308,23822,632,4508.052,27.976,509.509,13.517,,,,,,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,26.92,11.89,18.77,57,3
102,ESP,Spain,2020/4/29,212917,2144,24275,453,4553.908,45.856,519.198,9.689,,,,,,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,27.82,12.7,18.22,58,3
103,ESP,Spain,2020/4/30,213435,518,24543,268,4564.988,11.079,524.93,5.732,1351130,,28.898,,tests performed,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,31.67,13.33,30.01,59,3
104,ESP,Spain,2020/5/1,215216,1781,24824,281,4603.08,38.092,530.94,6.01,,,,,,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,25.78,13.56,32,60,3
105,ESP,Spain,2020/5/2,216582,1366,25100,276,4632.296,29.216,536.843,5.903,,,,,,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,30.54,14.31,41.36,61,3
106,ESP,Spain,2020/5/3,217466,884,25264,164,4651.203,18.907,540.351,3.508,,,,,,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,30.64,15.4,35.69,62,2
107,ESP,Spain,2020/5/4,218011,545,25428,164,4662.86,11.657,543.859,3.508,,,,,,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,34.78,17.81,33.49,63,2
108,ESP,Spain,2020/5/5,219329,1318,25613,185,4691.049,28.19,547.816,3.957,,,,,,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,35.83,18.08,33.7,64,2
109,ESP,Spain,2020/5/6,220325,996,25857,244,4712.352,21.303,553.034,5.219,,,,,,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,36.04,18.29,33.48,65,2
110,ESP,Spain,2020/5/7,221447,1122,26070,213,4736.35,23.998,557.59,4.556,1625211,,34.76,,tests performed,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,35.82,17.49,31.76,66,2
111,ESP,Spain,2020/5/8,222857,1410,26251,181,4766.507,30.157,561.461,3.871,,,,,,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,35.56,17.8,33.26,67,2
112,ESP,Spain,2020/5/9,223578,721,26478,227,4781.928,15.421,566.316,4.855,,,,,,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,26.86,15.51,27.12,68,2
113,SWE,Sweden,2020/3/7,137,76,0,0,13.565,7.525,0,0,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,128.48,112.09,135.61,1,0
114,SWE,Sweden,2020/3/8,161,24,0,0,15.942,2.376,0,0,5700,,0.564,,people tested,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,124.21,102.58,91.56,2,0
115,SWE,Sweden,2020/3/9,203,42,0,0,20.1,4.159,0,0,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,103.79,97.69,101.54,3,0
116,SWE,Sweden,2020/3/10,248,45,0,0,24.556,4.456,0,0,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,103.06,93.21,100.22,4,0
117,SWE,Sweden,2020/3/11,326,78,0,0,32.28,7.723,0,0,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,101.18,86.39,97.13,5,0
,SWE,Sweden,2020/3/12,462,136,1,1,45.746,13.466,0.099,0.099,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,92.71,76.67,77.25,6,0
54,SWE,Sweden,2020/3/13,620,158,1,0,61.391,15.645,0.099,0,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,94.36,74.84,85.86,7,0
55,SWE,Sweden,2020/3/14,775,155,1,0,76.738,15.348,0.099,0,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,95.97,71.74,89.72,8,0
56,SWE,Sweden,2020/3/15,924,149,1,0,91.492,14.754,0.099,0,14700,,1.456,,people tested,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,92.1,68.12,60.48,9,0
57,SWE,Sweden,2020/3/16,1032,108,3,2,102.186,10.694,0.297,0.198,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,79.3,61.39,67.77,10,0
58,SWE,Sweden,2020/3/17,1121,89,7,4,110.998,8.813,0.693,0.396,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,77.96,56.91,63.3,11,1
59,SWE,Sweden,2020/3/18,1167,46,8,1,115.553,4.555,0.792,0.099,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,78.77,55.25,61.53,12,1
60,SWE,Sweden,2020/3/19,1301,134,10,2,128.821,13.268,0.99,0.198,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,83.49,55.6,70.13,13,1
61,SWE,Sweden,2020/3/20,1423,122,10,0,140.901,12.08,0.99,0,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,84.37,56.92,69.54,14,1
62,SWE,Sweden,2020/3/21,1623,200,16,6,160.705,19.803,1.584,0.594,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,89.08,59.23,74.99,15,1
63,SWE,Sweden,2020/3/22,1746,123,20,4,172.884,12.179,1.98,0.396,25000,,2.475,,people tested,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,87.35,55.55,64.46,16,1
64,SWE,Sweden,2020/3/23,1906,160,21,1,188.727,15.843,2.079,0.099,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,76.7,53.38,62.42,17,1
65,SWE,Sweden,2020/3/24,2016,110,25,4,199.618,10.892,2.475,0.396,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,78.65,53.34,65.43,18,1
66,SWE,Sweden,2020/3/25,2272,256,36,11,224.967,25.348,3.565,1.089,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,84.11,53.46,70.06,19,1
67,SWE,Sweden,2020/3/26,2510,238,42,6,248.533,23.566,4.159,0.594,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,87.32,53.25,72.9,20,1
68,SWE,Sweden,2020/3/27,2806,296,66,24,277.842,29.309,6.535,2.376,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,90.68,54.25,79.15,21,1
69,SWE,Sweden,2020/3/28,3046,240,92,26,301.606,23.764,9.11,2.574,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,91.84,55.07,76.63,22,1
70,SWE,Sweden,2020/3/29,3447,401,102,10,341.312,39.706,10.1,0.99,37300,,3.693,,people tested,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,88.57,57.56,64.29,23,1
71,SWE,Sweden,2020/3/30,3700,253,110,8,366.363,25.051,10.892,0.792,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,80.65,53.14,61.77,24,1
72,SWE,Sweden,2020/3/31,4028,328,146,36,398.841,32.478,14.456,3.565,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,83.41,53.02,68.61,25,1
73,SWE,Sweden,2020/4/1,4435,407,180,34,439.141,40.3,17.823,3.367,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,84.88,54.34,70.51,26,1
74,SWE,Sweden,2020/4/2,4947,512,239,59,489.837,50.697,23.665,5.842,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,84.57,51.15,62.42,27,1
75,SWE,Sweden,2020/4/3,5466,519,282,43,541.227,51.39,27.923,4.258,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,87.5,51.85,68.73,28,1
76,SWE,Sweden,2020/4/4,6078,612,333,51,601.826,60.598,32.973,5.05,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,86.9,53.24,74.44,29,1
77,SWE,Sweden,2020/4/5,6443,365,373,40,637.967,36.141,36.933,3.961,55000,,5.446,,people tested,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,90.01,55.66,70.93,30,1
78,SWE,Sweden,2020/4/6,6830,387,401,28,676.287,38.32,39.706,2.772,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,95.39,59.93,83.89,31,1
79,SWE,Sweden,2020/4/7,7206,376,477,76,713.517,37.23,47.231,7.525,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,96.31,60.7,77.63,32,1
80,SWE,Sweden,2020/4/8,7693,487,591,114,761.738,48.221,58.519,11.288,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,102.94,58.55,82.36,33,1
81,SWE,Sweden,2020/4/9,8419,726,687,96,833.625,71.886,68.025,9.506,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,104.48,59.83,78.78,34,1
82,SWE,Sweden,2020/4/10,9141,722,793,106,905.115,71.49,78.521,10.496,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,90.58,55.36,70.35,35,1
83,SWE,Sweden,2020/4/11,9685,544,870,77,958.98,53.865,86.145,7.624,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,79.24,48.85,61.91,36,1
84,SWE,Sweden,2020/4/12,10151,466,887,17,1005.122,46.142,87.828,1.683,74900,,7.416,,people tested,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,84.58,53.02,56.47,37,1
85,SWE,Sweden,2020/4/13,10483,332,899,12,1037.996,32.874,89.016,1.188,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,94.74,58.53,62.45,38,1
86,SWE,Sweden,2020/4/14,10948,465,919,20,1084.039,46.043,90.997,1.98,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,91.83,60.46,71.63,39,1
87,SWE,Sweden,2020/4/15,11445,497,1033,114,1133.25,49.211,102.285,11.288,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,93.95,60.02,79.32,40,1
88,SWE,Sweden,2020/4/16,11927,482,1203,170,1180.976,47.726,119.118,16.833,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,94.94,58.48,77.12,41,1
89,SWE,Sweden,2020/4/17,12540,613,1333,130,1241.674,60.697,131.99,12.872,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,100.77,59.88,82.08,42,1
90,SWE,Sweden,2020/4/18,13216,676,1400,67,1308.609,66.936,138.624,6.634,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,99.89,62,84.62,43,1
91,SWE,Sweden,2020/4/19,13822,606,1511,111,1368.614,60.004,149.615,10.991,94900,,9.397,,people tested,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,99.7,63.09,78.39,44,1
92,SWE,Sweden,2020/4/20,14385,563,1540,29,1424.36,55.747,152.486,2.871,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,94.34,61.4,81.22,45,1
93,SWE,Sweden,2020/4/21,14777,392,1580,40,1463.175,38.815,156.447,3.961,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,98.03,61.01,88.22,46,1
94,SWE,Sweden,2020/4/22,15322,545,1765,185,1517.139,53.964,174.765,18.318,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,101.1,62.24,89.06,47,1
95,SWE,Sweden,2020/4/23,16004,682,1937,172,1584.669,67.53,191.796,17.031,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,101.83,61.12,88.55,48,1
96,SWE,Sweden,2020/4/24,16755,751,2021,84,1659.031,74.362,200.113,8.317,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,105.29,60.62,85.18,49,1
97,SWE,Sweden,2020/4/25,17567,812,2152,131,1739.433,80.402,213.085,12.971,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,105.8,65.35,85.7,50,1
98,SWE,Sweden,2020/4/26,18177,610,2192,40,1799.833,60.4,217.045,3.961,119500,,11.833,,people tested,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,103.91,63.54,78.72,51,1
99,SWE,Sweden,2020/4/27,18640,463,2194,2,1845.678,45.845,217.243,0.198,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,96.6,62.87,72.55,52,1
100,SWE,Sweden,2020/4/28,18926,286,2274,80,1873.997,28.319,225.165,7.921,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,98.55,60.98,73.6,53,1
101,SWE,Sweden,2020/4/29,19621,695,2355,81,1942.814,68.817,233.185,8.02,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,102.37,61.58,76.49,54,1
102,SWE,Sweden,2020/4/30,20302,681,2462,107,2010.244,67.431,243.78,10.595,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,109.08,63.87,87.73,55,1
103,SWE,Sweden,2020/5/1,21092,790,2586,124,2088.468,78.223,256.058,12.278,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,96.52,62.07,65.43,56,1
104,SWE,Sweden,2020/5/2,21520,428,2653,67,2130.847,42.379,262.692,6.634,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,107.87,63.88,84.16,57,1
105,SWE,Sweden,2020/5/3,22082,562,2669,16,2186.495,55.648,264.277,1.584,148500,,14.704,,people tested,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,111.54,69.58,78.66,58,1
106,SWE,Sweden,2020/5/4,22317,235,2679,10,2209.764,23.269,265.267,0.99,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,101,64.46,76.43,59,1
107,SWE,Sweden,2020/5/5,22721,404,2769,90,2249.767,40.003,274.178,8.912,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,101.1,64.57,83.4,60,1
108,SWE,Sweden,2020/5/6,23216,495,2854,85,2298.78,49.013,282.595,8.416,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,104.04,65.79,86.79,61,1
109,SWE,Sweden,2020/5/7,23918,702,2941,87,2368.29,69.51,291.209,8.614,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,107.5,67.5,88.61,62,1
110,SWE,Sweden,2020/5/8,24623,705,3040,99,2438.097,69.807,301.012,9.803,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,116.2,70.9,95.95,63,1
111,SWE,Sweden,2020/5/9,25265,642,3175,135,2501.666,63.569,314.379,13.367,,,,,,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,117.98,72.64,98.35,64,1
112,CHE,Switzerland,2020/3/7,209,122,1,0,24.149,14.097,0.116,0,6268,731,0.724,0.084,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,108.9,95.23,123.3,1,1
113,CHE,Switzerland,2020/3/8,264,55,1,0,30.504,6.355,0.116,0,7002,734,0.809,0.085,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,106.95,87.16,87.32,2,1
114,CHE,Switzerland,2020/3/9,332,68,2,1,38.361,7.857,0.231,0.116,8579,1577,0.991,0.182,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,95.1,90.4,90.24,3,1
115,CHE,Switzerland,2020/3/10,374,42,2,0,43.214,4.853,0.231,0,10683,2104,1.234,0.243,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,95.25,88.38,89.77,4,1
116,CHE,Switzerland,2020/3/11,490,116,3,1,56.617,13.403,0.347,0.116,13284,2601,1.535,0.301,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,97.44,84.67,101,5,1
117,CHE,Switzerland,2020/3/12,642,152,4,1,74.18,17.563,0.462,0.116,17891,4607,2.067,0.532,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,86.01,73.36,90,6,1
,CHE,Switzerland,2020/3/13,854,212,4,0,98.676,24.496,0.462,0,22508,4617,2.601,0.533,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,84.32,63.2,88.42,7,1
54,CHE,Switzerland,2020/3/14,1121,267,7,3,129.526,30.851,0.809,0.347,27475,4967,3.175,0.574,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,74.03,56.69,79.34,8,1
55,CHE,Switzerland,2020/3/15,1359,238,11,4,157.026,27.5,1.271,0.462,30258,2783,3.496,0.322,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,70.65,47.61,70.87,9,1
56,CHE,Switzerland,2020/3/16,2200,841,13,2,254.2,97.174,1.502,0.231,35445,5187,4.096,0.599,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,67.59,41.84,65.25,10,1
57,CHE,Switzerland,2020/3/17,2200,0,14,1,254.2,0,1.618,0.116,44382,8937,5.128,1.033,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,59.59,33.84,55.6,11,1
58,CHE,Switzerland,2020/3/18,2650,450,19,5,306.195,51.995,2.195,0.578,54605,10223,6.309,1.181,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,57.32,32.12,57.14,12,1
59,CHE,Switzerland,2020/3/19,3010,360,21,2,347.791,41.596,2.426,0.231,64148,9543,7.412,1.103,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,55.1,29.17,54.05,13,1
60,CHE,Switzerland,2020/3/20,3888,878,33,12,449.24,101.449,3.813,1.387,72263,8115,8.35,0.938,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,51.83,26.17,49.97,14,2
61,CHE,Switzerland,2020/3/21,4840,952,43,10,559.239,109.999,4.968,1.155,78478,6215,9.068,0.718,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,40.3,22.24,41.14,15,2
62,CHE,Switzerland,2020/3/22,6077,1237,56,13,702.168,142.929,6.471,1.502,82101,3623,9.486,0.419,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,38.61,22.54,34.36,16,2
63,CHE,Switzerland,2020/3/23,6971,894,60,4,805.466,103.297,6.933,0.462,88181,6080,10.189,0.703,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,48.87,24.29,43.81,17,2
64,CHE,Switzerland,2020/3/24,8015,1044,66,6,926.095,120.629,7.626,0.693,93993,5812,10.86,0.672,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,50.18,24.12,45.97,18,2
65,CHE,Switzerland,2020/3/25,8789,774,86,20,1015.527,89.432,9.937,2.311,101358,7365,11.711,0.851,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,50.97,24.08,45.61,19,2
66,CHE,Switzerland,2020/3/26,9714,925,103,17,1122.407,106.879,11.901,1.964,109626,8268,12.667,0.955,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,51.57,23.91,45.53,20,2
67,CHE,Switzerland,2020/3/27,10714,1000,161,58,1237.952,115.545,18.603,6.702,116726,7100,13.487,0.82,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,55.34,24.44,53.59,21,2
68,CHE,Switzerland,2020/3/28,12104,1390,197,36,1398.56,160.608,22.762,4.16,122511,5785,14.156,0.668,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,52.01,25.05,57.67,22,2
69,CHE,Switzerland,2020/3/29,13152,1048,235,38,1519.651,121.091,27.153,4.391,125915,3404,14.549,0.393,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,42.65,22.39,33.78,23,2
70,CHE,Switzerland,2020/3/30,14274,1122,257,22,1649.293,129.642,29.695,2.542,130102,4187,15.033,0.484,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,50.7,23.59,41.09,24,2
71,CHE,Switzerland,2020/3/31,15412,1138,295,38,1780.783,131.49,34.086,4.391,136865,6763,15.814,0.781,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,56.12,26.86,51.1,25,2
72,CHE,Switzerland,2020/4/1,16108,696,373,78,1861.203,80.419,43.098,9.013,143625,6760,16.595,0.781,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,56.89,26.63,53.27,26,2
73,CHE,Switzerland,2020/4/2,17070,962,378,5,1972.357,111.155,43.676,0.578,150765,7140,17.42,0.825,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,58.03,26.33,54.62,27,2
74,CHE,Switzerland,2020/4/3,18194,1124,432,54,2102.23,129.873,49.916,6.239,157308,6543,18.176,0.756,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,59.52,27.05,60.12,28,2
75,CHE,Switzerland,2020/4/4,19227,1033,484,52,2221.589,119.358,55.924,6.008,162683,5375,18.797,0.621,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,54.62,25.8,61.01,29,2
76,CHE,Switzerland,2020/4/5,20201,974,540,56,2334.13,112.541,62.394,6.471,166374,3691,19.224,0.426,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,56.98,27.86,62.48,30,2
77,CHE,Switzerland,2020/4/6,21022,821,559,19,2428.992,94.863,64.59,2.195,170336,3962,19.682,0.458,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,60.38,27.57,59.32,31,2
78,CHE,Switzerland,2020/4/7,21574,552,584,25,2492.773,63.781,67.478,2.889,176851,6515,20.434,0.753,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,64.19,28.91,63.28,32,2
79,CHE,Switzerland,2020/4/8,22164,590,641,57,2560.945,68.172,74.065,6.586,183585,6734,21.212,0.778,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,66.9,30.46,67.22,33,2
80,CHE,Switzerland,2020/4/9,22710,546,705,64,2624.033,63.088,81.459,7.395,189708,6123,21.92,0.707,tests performed,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,64.73,28.46,66.23,34,2
